,source,url,title,timestamp,label
3654,detik,https://news.detik.com/internasional-utama/d-6183108/menkeu-kanada-sebut-kehadiran-rusia-di-g20-bali-tak-masuk-akal,Menkeu Kanada Sebut Kehadiran Rusia di G20 Bali Tak Masuk Akal,17 Jul 2022 03:00 WIB,perang
3655,detik,https://news.detik.com/berita/d-5274738/dari-pemerintah-hingga-senayan-mengutuk-pembunuhan-sadis-di-sigi,Dari Pemerintah hingga Senayan Mengutuk Pembunuhan Sadis di Sigi,29 Nov 2020 22:15 WIB,pemerintahan
3656,detik,https://news.detik.com/foto-news/d-5208272/gereja-bersejarah-jadi-korban-perang-armenia-azerbaijan,Gereja Bersejarah Jadi Korban Perang Armenia-Azerbaijan,10 Okt 2020 18:00 WIB,perang
3657,kompas,http://nasional.kompas.com/read/2022/09/29/10323651/jokowi-345-juta-orang-kekurangan-pangan-bapak-ibu-masih-bisa-ke-restoran,"Jokowi: 345 Juta Orang Kekurangan Pangan, Bapak-Ibu Masih Bisa ke Restoran","29/09/2022, 10:32 WIB",perang
3658,cnn,https://www.cnnindonesia.com/gaya-hidup/20150430061808-255-50179/jejaring-sosial-bisa-buat-stres-makin-tak-keruan,Jejaring Sosial Bisa Buat Stres Makin Tak Keruan,2022-10-20 12:37:11,teknologi
3659,cnbc,https://www.cnbcindonesia.com/news/20220930111848-4-376218/butuh-uang-orang-kaya-jakarta-obral-apartemen-rp200-jutaan,"Butuh Uang, Orang Kaya Jakarta Obral Apartemen Rp200 Jutaan",17-20-2022 00:00:00,properti
3660,kompas,http://www.kompas.com/cekfakta/read/2022/09/12/110500182/serangan-jepang-ke-as-pada-1942-hajar-pesisir-barat-hingga-bakar-hutan,"Serangan Jepang ke AS pada 1942, Hajar Pesisir Barat hingga Bakar Hutan Pakai Bom Balon","12/09/2022, 11:05 WIB",perang
3661,cnbc,https://www.cnbcindonesia.com/news/20221018115409-4-380551/resesi-global-mengancam-buruh-desak-pemerintah-gerak-cepat,"Resesi Global Mengancam, Buruh Desak Pemerintah Gerak Cepat",18-20-2022 00:00:00,pemerintahan
3662,cnn,https://www.cnnindonesia.com/gaya-hidup/20181018161947-284-339582/5-tips-aman-beli-properti-belajar-dari-kasus-meikarta,5 Tips Aman Beli Properti Belajar dari Kasus Meikarta,2022-10-20 12:33:42,properti
3663,cnbc,https://www.cnbcindonesia.com/market/20221017162825-17-380341/awal-pekan-bursa-asia-bervariasi-tapi-nikkei-ambles,"Awal Pekan Bursa Asia Bervariasi, Tapi Nikkei Ambles",17-20-2022 00:00:00,perang
3664,cnn,https://www.cnnindonesia.com/nasional/20221007203823-32-857855/cak-imin-sebut-deklarasi-capres-dari-pkb-paling-lambat-akhir-oktober,Cak Imin Sebut Deklarasi Capres dari PKB Paling Lambat Akhir Oktober,2022-10-20 12:24:25,pemerintahan
3665,detik,https://finance.detik.com/properti/d-6023629/waduh-23-tanah-milik-negara-masih-bermasalah,Waduh! 23% Tanah Milik Negara Masih Bermasalah,08 Apr 2022 19:15 WIB,properti
3666,cnn,https://www.cnnindonesia.com/ekonomi/20191120191505-532-450112/jokowi-yakin-hilirisasi-atasi-defisit-transaksi-berjalan,Jokowi Yakin Hilirisasi Atasi Defisit Transaksi Berjalan,2022-10-20 12:35:36,industri
3667,kompas,http://money.kompas.com/read/2022/08/06/150000026/indonesia-penduduk-muslimnya-terbesar-tapi-industri-halalnya-tak-masuk-10,"Indonesia Penduduk Muslimnya Terbesar, tapi Industri Halalnya Tak Masuk 10 Besar...","06/08/2022, 15:00 WIB",industri
3668,detik,https://www.detik.com/edu/edutainment/d-5922411/pbnu-diminta-rekrut-ainun-najib-ahli-it-alumnus-sman-5-surabaya-s1-ntu,"PBNU Diminta Rekrut Ainun Najib, Ahli IT Alumnus SMAN 5 Surabaya-S1 NTU",31 Jan 2022 17:00 WIB,teknologi
3669,kompas,http://otomotif.kompas.com/read/2022/07/28/082200515/jepang-tambah-investasi-rp-75-triliun-otomotif-sumbang-17-persen,"Jepang Tambah Investasi Rp 75 Triliun, Otomotif Sumbang 17 Persen","28/07/2022, 08:22 WIB",industri
3670,cnn,https://www.cnnindonesia.com/nasional/20221007132748-34-857606/foto-kala-anies-dan-ahy-bertemu-di-markas-demokrat,FOTO: Kala Anies dan AHY Bertemu di Markas Demokrat,2022-10-20 12:24:24,pemerintahan
3671,kompas,http://www.kompas.com/global/read/2022/09/21/211537170/zelensky-tidak-percaya-putin-akan-pakai-senjata-nuklir,Zelensky Tidak Percaya Putin Akan Pakai Senjata Nuklir,"21/09/2022, 21:15 WIB",perang
3672,kompas,http://www.kompas.com/global/read/2022/10/04/061500570/-populer-global-pendapat-fifa-security-officer-dari-indonesia-9-negara,[POPULER GLOBAL] Pendapat FIFA Security Officer dari Indonesia | 9 Negara NATO Dukung Ukraina Gabung,"04/10/2022, 06:15 WIB",perang
3673,cnn,https://www.cnnindonesia.com/ekonomi/20190813163620-92-420959/hary-tanoe-janji-kebut-proyek-resor-mewah-trump-di-bali,Hary Tanoe Janji Kebut Proyek Resor Mewah Trump di Bali,2022-10-20 12:33:43,properti
3674,cnbc,https://www.cnbcindonesia.com/news/20221011190722-4-378968/cerita-di-balik-ketakutan-jokowi-soal-dunia-bakal-kacau-balau,Cerita di Balik Ketakutan Jokowi Soal Dunia Bakal Kacau Balau,18-20-2022 00:00:00,perang
3675,detik,https://news.detik.com/berita/d-6158375/muncul-usulan-wartawan-dapat-tunjangan-pemerintah-pwi-menolak,"Muncul Usulan Wartawan Dapat Tunjangan Pemerintah, PWI Menolak!",02 Jul 2022 11:10 WIB,pemerintahan
3676,kompas,http://www.kompas.com/global/read/2022/08/31/193000570/jenderal-top-rusia-semangat-buat-klaim-palsu-putin-malah-tampak-ragu,"Jenderal Top Rusia Semangat Buat Klaim Palsu, Putin Malah Tampak Ragu","31/08/2022, 19:30 WIB",perang
3677,kompas,http://www.kompas.com/global/read/2022/10/03/080100570/setelah-lyman-ukraina-rebut-2-permukiman-dari-tangan-rusia,"Setelah Lyman, Ukraina Rebut 2 Permukiman dari Tangan Rusia","03/10/2022, 08:01 WIB",perang
3678,cnbc,https://www.cnbcindonesia.com/tech/20221020092155-37-381147/nah-lho-pns-rusia-dilarang-pakai-whatsapp-ada-apa,"Nah Lho! PNS Rusia Dilarang Pakai WhatsApp, Ada Apa?",18-20-2022 00:00:00,perang
3679,cnbc,https://www.cnbcindonesia.com/news/20221017145125-4-380295/bos-pertamina-beberkan-tantangan-transisi-energi-di-ri,Bos Pertamina Beberkan Tantangan Transisi Energi di RI,17-20-2022 00:00:00,teknologi
3680,detik,https://finance.detik.com/properti/d-5830570/beli-rumah-di-cikarang-fasilitasnya-apa-saja,"Beli Rumah di Cikarang, Fasilitasnya Apa Saja?",28 Nov 2021 11:10 WIB,properti
3681,detik,https://news.detik.com/detiktv/d-5960914/sekilas-sejarah-singkat-konflik-rusia-vs-ukraina-hingga-pecah-perang,Sekilas Sejarah Singkat Konflik Rusia Vs Ukraina Hingga Pecah Perang,27 Feb 2022 11:08 WIB,perang
3682,cnbc,https://www.cnbcindonesia.com/news/20220927110900-4-375244/pesta-durian-runtuh-ekonomi-ri-anti-resesi-pajak-moncer,"Pesta Durian Runtuh! Ekonomi RI Anti Resesi, Pajak Moncer",16-20-2022 00:00:00,perang
3683,detik,https://inet.detik.com/detiktv/d-6160600/samsung-produksi-chip-3-nanometer-pertama-di-dunia,Samsung Produksi Chip 3 Nanometer Pertama di Dunia,04 Jul 2022 09:25 WIB,teknologi
3684,detik,https://news.detik.com/berita/d-5078855/pernyataan-lengkap-pemerintah-soal-60695-kasus-positif-corona-per-3-juli,Pernyataan Lengkap Pemerintah soal 60.695 Kasus Positif Corona Per 3 Juli,03 Jul 2020 16:54 WIB,pemerintahan
3685,cnn,https://www.cnnindonesia.com/ekonomi/20210405163126-97-626193/industri-40-indonesia-targetkan-10-besar-ekonomi-terbesar,"Industri 4.0, Indonesia Targetkan 10 Besar Ekonomi Terbesar",2022-10-20 12:35:44,industri
3686,cnbc,https://www.cnbcindonesia.com/news/20221018103833-4-380508/eropa-terancam-kedinginan-ini-rencana-darurat-italia,"Eropa Terancam 'Kedinginan', Ini Rencana Darurat Italia",18-20-2022 00:00:00,industri
3687,kompas,http://www.kompas.com/edu/read/2022/07/31/234128171/teknologi-ai-bisa-dirasakan-setiap-hari-cek-5-hal-ini,Teknologi AI Bisa Dirasakan Setiap Hari? Cek 5 Hal Ini,"31/07/2022, 23:41 WIB",teknologi
3688,kompas,http://www.kompas.com/properti/read/2022/06/02/131644021/meski-ikn-pindah-properti-di-jakarta-tetap-tumbuh,"Meski IKN Pindah, Properti di Jakarta Tetap Tumbuh ","02/06/2022, 13:16 WIB",properti
3689,cnbc,https://www.cnbcindonesia.com/market/20221020054417-17-381091/semua-mata-menuju-ke-bos-thamrin-ada-kejutan-hari-ini,"Semua Mata Menuju ke Bos Thamrin, Ada Kejutan Hari Ini?",14-20-2022 00:00:00,perang
3690,kompas,http://www.kompas.com/properti/read/2022/06/30/133000521/harga-properti-di-daerah-bandung-timur-masih-alami-penurunan,Harga Properti di Daerah Bandung Timur Masih Alami Penurunan,"30/06/2022, 13:30 WIB",properti
3691,cnn,https://www.cnnindonesia.com/tv/20211130170458-413-728035/video-mengoleksi-kenangan-dengan-berburu-hp-jadul,VIDEO: Mengoleksi Kenangan Dengan Berburu Hp Jadul,2022-10-20 12:37:19,teknologi
3692,cnn,https://www.cnnindonesia.com/tv/20210419151109-413-631788/video-berfoto-dengan-kamera-analog,VIDEO: Berfoto Dengan Kamera Analog,2022-10-20 12:37:20,teknologi
3693,detik,https://news.detik.com/berita/d-6004769/dorong-kemajuan-bangsa-kepala-bpip-minta-santri-kuasai-ilmu-eksakta,"Dorong Kemajuan Bangsa, Kepala BPIP Minta Santri Kuasai Ilmu Eksakta",28 Mar 2022 16:29 WIB,teknologi
3694,cnn,https://www.cnnindonesia.com/ekonomi/20210223130616-92-609773/pertanian-diklaim-lebih-kuat-dari-industri-saat-pandemi,Pertanian Diklaim Lebih Kuat dari Industri saat Pandemi,2022-10-20 12:35:43,industri
3695,cnbc,https://www.cnbcindonesia.com/news/20221013090911-4-379336/ngeri-begini-efek-derita-dari-krisis-biaya-hidup,Ngeri! Begini Efek Derita dari Krisis Biaya Hidup,13-20-2022 00:00:00,perang
3696,cnbc,https://www.cnbcindonesia.com/tech/20221012121403-37-379106/serangan-cyber-tembus-16-miliar-microsoft-lakukan-hal-ini,"Serangan Cyber Tembus 1,6 Miliar, Microsoft Lakukan Hal Ini",18-20-2022 00:00:00,teknologi
3697,cnbc,https://www.cnbcindonesia.com/tech/20221011112156-39-378758/brin-sdm-unggul-bagi-keberhasilan-riset-inovasi-indonesia,BRIN & SDM Unggul Bagi Keberhasilan Riset & Inovasi Indonesia,18-20-2022 00:00:00,teknologi
3698,cnbc,https://www.cnbcindonesia.com/market/20221019155902-17-380970/erick-thohir-pindahkan-kawasan-industri-pulogadung-ke-subang,Erick Thohir Pindahkan Kawasan Industri Pulogadung ke Subang,18-20-2022 00:00:00,pemerintahan
3699,detik,https://www.detik.com/jateng/berita/d-6202226/cara-membuat-stiker-keren-di-whatsapp-modal-1-aplikasi,Cara Membuat Stiker Keren di Whatsapp Modal 1 Aplikasi,27 Jul 2022 23:00 WIB,teknologi
3700,cnn,https://www.cnnindonesia.com/teknologi/20191218190505-185-458149/inovasi-teknologi-kirim-uang-antarnegara-diklaim-bisa-murah,"Inovasi Teknologi, Kirim Uang Antarnegara Diklaim Bisa Murah",2022-10-20 12:37:11,teknologi
3701,cnn,https://www.cnnindonesia.com/ekonomi/20211012134239-92-706633/5-rekomendasi-hunian-rp300-juta-an-buat-milenial-di-bodetabek,5 Rekomendasi Hunian Rp300 Juta-an Buat Milenial di Bodetabek,2022-10-20 12:33:49,properti
3702,detik,https://inet.detik.com/detiktv/d-6144323/teknologi-ini-bantu-navigasi-tunanetra-berjalan-tanpa-tongkat,Teknologi Ini Bantu Navigasi Tunanetra Berjalan Tanpa Tongkat,24 Jun 2022 09:36 WIB,teknologi
3703,detik,https://www.detik.com/edu/detikpedia/d-5971446/uni-soviet-dan-nato-kenapa-blok-timur-kalah-hingga-akhirnya-runtuh,"Uni Soviet dan NATO, Kenapa Blok Timur Kalah Hingga Akhirnya Runtuh?",07 Mar 2022 10:31 WIB,perang
3704,cnbc,https://www.cnbcindonesia.com/news/20220928091058-4-375516/muncul-fenomena-apartemen-dijual-murah-rp200-jutaan-ada-apa,"Muncul Fenomena Apartemen Dijual Murah Rp200 Jutaan, Ada Apa?",16-20-2022 00:00:00,properti
3705,cnn,https://www.cnnindonesia.com/ekonomi/20200920180758-92-548657/corona-khofifah-minta-koperasi-jatim-optimalkan-teknologi,"Corona, Khofifah Minta Koperasi Jatim Optimalkan Teknologi",2022-10-20 12:37:07,teknologi
3706,cnn,https://www.cnnindonesia.com/nasional/20220204204719-20-755312/ainun-najib-indonesia-alami-polarisasi-imbas-belum-kuasai-teknologi,Ainun Najib: Indonesia Alami Polarisasi Imbas Belum Kuasai Teknologi,2022-10-20 12:37:20,teknologi
3707,kompas,http://www.kompas.com/properti/read/2022/08/12/183000021/realisasi-diskon-ppn-rumah-masih-minim-bakal-tak-diperpanjang-,"Realisasi Diskon PPN Rumah Masih Minim, Bakal Tak Diperpanjang?","12/08/2022, 18:30 WIB",properti
3708,kompas,http://www.kompas.com/edu/read/2022/07/17/213321771/tim-kkn-its-bantu-peternak-buat-pakan-konsentrat,Tim KKN ITS Bantu Peternak Buat Pakan Konsentrat,"17/07/2022, 21:33 WIB",teknologi
3709,detik,https://finance.detik.com/industri/d-6297928/begini-jurus-agar-tenaga-kerja-industri-ri-bisa-berdaya-saing,Begini Jurus Agar Tenaga Kerja Industri RI Bisa Berdaya Saing,18 Sep 2022 10:22 WIB,industri
3710,kompas,http://otomotif.kompas.com/read/2022/09/16/154100315/potensi-indonesia-menjadi-pemain-otomotif-dunia,Potensi Indonesia Menjadi Pemain Otomotif Dunia,"16/09/2022, 15:41 WIB",industri
3711,detik,https://news.detik.com/internasional/d-6135113/nato-jangan-kendor-perang-di-ukraina-bisa-bertahun-tahun,NATO: Jangan Kendor! Perang di Ukraina Bisa Bertahun-tahun,19 Jun 2022 12:09 WIB,perang
3712,detik,https://news.detik.com/berita/d-4850029/sby-bicara-perang-besar-bisa-terjadi-karena-pemimpin-eratik,SBY Bicara Perang Besar Bisa Terjadi karena Pemimpin Eratik,07 Jan 2020 16:51 WIB,perang
3713,cnn,https://www.cnnindonesia.com/ekonomi/20220901185801-92-842120/daftar-6-mal-baru-yang-akan-buka-di-jakarta,Daftar 6 Mal Baru yang Akan Buka di Jakarta,2022-10-20 12:33:48,properti
3714,kompas,http://www.kompas.com/edu/read/2022/09/14/161109671/pemerintah-buka-kuota-319716-guru-pppk-2022-ini-kriteria-pelamarnya,"Pemerintah Buka Kuota 319.716 Guru PPPK 2022, Ini Kriteria Pelamarnya","14/09/2022, 16:11 WIB",pemerintahan
3715,detik,https://finance.detik.com/industri/d-5361207/banyak-phk-selama-pandemi-bagaimana-di-industri-sawit,"Banyak PHK Selama Pandemi, Bagaimana di Industri Sawit?",04 Feb 2021 15:20 WIB,industri
3716,cnn,https://www.cnnindonesia.com/ekonomi/20210208131835-92-603632/anies-pangkas-izin-gedung-dki-jadi-57-hari-rumah-14-hari,"Anies Pangkas Izin Gedung DKI Jadi 57 Hari, Rumah 14 Hari",2022-10-20 12:33:36,properti
3717,cnbc,https://www.cnbcindonesia.com/market/20221018164023-17-380680/kecuali-shanghai-bursa-asia-ditutup-cerah-bergairah,"Kecuali Shanghai, Bursa Asia Ditutup Cerah Bergairah",18-20-2022 00:00:00,pemerintahan
3718,cnbc,https://www.cnbcindonesia.com/tech/20221017203157-37-380415/ceo-blibli-ungkap-rahasia-bisnis-beda-jauh-dari-kompetitor,"CEO Blibli Ungkap Rahasia Bisnis, Beda Jauh Dari Kompetitor!",17-20-2022 00:00:00,teknologi
3719,cnn,https://www.cnnindonesia.com/ekonomi/20181207190416-92-351974/sampai-november-wika-bukukan-kontrak-baru-rp3424-triliun,"Sampai November, WIKA Bukukan Kontrak Baru Rp34,24 Triliun",2022-10-20 12:33:42,properti
3720,kompas,http://www.kompas.com/tren/read/2022/09/27/113000565/konversi-kompor-gas-ke-kompor-listrik-dinilai-akal-akalan-pemerintah,Konversi Kompor Gas ke Kompor Listrik Dinilai Akal-akalan Pemerintah,"27/09/2022, 11:30 WIB",pemerintahan
3721,detik,https://www.detik.com/edu/detikpedia/d-6251091/sejarah-bandung-lautan-api-latar-belakang-dan-kronologinya,Sejarah Bandung Lautan Api: Latar Belakang dan Kronologinya,24 Agu 2022 11:30 WIB,pemerintahan
3722,cnn,https://www.cnnindonesia.com/nasional/20221010204840-32-858772/lsi-denny-ja-duet-ganjar-airlangga-paling-populer-kalahkan-anies-ahy,"LSI Denny JA: Duet Ganjar-Airlangga Paling Populer, Kalahkan Anies-AHY",2022-10-20 12:24:27,pemerintahan
3723,cnn,https://www.cnnindonesia.com/ekonomi/20220805134704-532-830731/konflik-china-taiwan-bisa-tekan-perdagangan-indonesia,Konflik China-Taiwan Bisa Tekan Perdagangan Indonesia,2022-10-20 12:27:07,perang
3724,cnn,https://www.cnnindonesia.com/teknologi/20190628162341-185-407370/spesifikasi-nokia-22-yang-andalkan-kamera-low-light,Spesifikasi Nokia 2.2 yang Andalkan Kamera 'Low Light',2022-10-20 12:37:10,teknologi
3725,kompas,http://www.kompas.com/global/read/2022/09/08/160400070/putin-tuduh-ekspor-gandum-ukraina-lebih-banyak-untuk-negara-kaya-eropa,Putin Tuduh Ekspor Gandum Ukraina Lebih Banyak untuk Negara Kaya Eropa,"08/09/2022, 16:04 WIB",perang
3726,detik,https://finance.detik.com/berita-ekonomi-bisnis/d-5277719/begini-jurus-pelaku-usaha-genjot-industri-kopi-saat-pandemi,Begini Jurus Pelaku Usaha Genjot Industri Kopi saat Pandemi,02 Des 2020 06:35 WIB,industri
3727,kompas,http://otomotif.kompas.com/read/2022/08/02/101200415/gaikindo-ingin-industri-kendaraan-komersial-gencarkan-lokalisasi-dan-ekspor,Gaikindo Ingin Industri Kendaraan Komersial Gencarkan Lokalisasi dan Ekspor,"02/08/2022, 10:12 WIB",industri
3728,cnbc,https://www.cnbcindonesia.com/news/20221018185619-8-380729/gunung-raja-paksi-optimis-tumbuh-di-tengah-berbagai-ancaman,Gunung Raja Paksi Optimis Tumbuh di Tengah Berbagai Ancaman,18-20-2022 00:00:00,pemerintahan
3729,kompas,http://otomotif.kompas.com/read/2022/08/03/090200915/rumor-citroen-kembali-jualan-mobil-di-indonesia,Rumor Citroen Kembali Jualan Mobil di Indonesia,"03/08/2022, 09:02 WIB",industri
3730,cnn,https://www.cnnindonesia.com/teknologi/20190110152613-185-359912/pemerintah-godok-skema-model-bisnis-5g,Pemerintah Godok Skema Model Bisnis 5G,2022-10-20 12:37:03,teknologi
3731,cnbc,https://www.cnbcindonesia.com/tech/20221014104337-37-379701/barito-pacific-investasi-di-startup-pemulung,Barito Pacific Investasi di Startup 'Pemulung',14-20-2022 00:00:00,industri
3732,cnbc,https://www.cnbcindonesia.com/news/20221019165711-4-381008/israel-ngamuk-ke-tetangga-ri-apa-yang-terjadi,"Israel Ngamuk ke Tetangga RI, Apa yang Terjadi?",18-20-2022 00:00:00,pemerintahan
3733,kompas,http://otomotif.kompas.com/read/2022/07/12/174710615/minim-brand-besar-target-transaksi-di-pevs-2022-rp-500-miliar,"Minim Brand Besar, Target Transaksi di PEVS 2022 Rp 500 Miliar","12/07/2022, 17:47 WIB",industri
3734,detik,https://news.detik.com/internasional/d-5971216/ngeri-detik-detik-warga-ukraina-nyaris-kena-mortir-rusia,Ngeri! Detik-detik Warga Ukraina Nyaris Kena Mortir Rusia,07 Mar 2022 05:58 WIB,perang
3735,cnn,https://www.cnnindonesia.com/tv/20210310111515-400-615951/video-stimulus-properti-tancap-gas-waktunya-investasi,"VIDEO: Stimulus Properti Tancap Gas, Waktunya Investasi?",2022-10-20 12:33:47,properti
3736,kompas,http://www.kompas.com/cekfakta/read/2022/09/13/141400682/13-september-1940--italia-mulai-invasi-mesir-tetapi-kehilangan-libya,"13 September 1940: Italia Mulai Invasi Mesir, tetapi Kehilangan Libya-Ethiopia","13/09/2022, 14:14 WIB",perang
3737,kompas,http://www.kompas.com/global/read/2022/10/02/203000670/intel-ukraina--ada-ancaman-nuklir-yang-sangat-tinggi-dari-rusia,Intel Ukraina: Ada Ancaman Nuklir yang Sangat Tinggi dari Rusia,"02/10/2022, 20:30 WIB",perang
3738,cnbc,https://www.cnbcindonesia.com/news/20221013171058-4-379576/hutama-karya-bangun-empat-paket-pekerjaan-jetty-epc,Hutama Karya Bangun Empat Paket Pekerjaan Jetty Epc,13-20-2022 00:00:00,teknologi
3739,cnbc,https://www.cnbcindonesia.com/market/20220916072140-17-372556/cek-portofolio-ya-saham-calon-cuan-ini-sudah-masuk-belum,"Cek Portofolio Ya, Saham Calon Cuan Ini Sudah Masuk Belum?",18-20-2022 00:00:00,properti
3740,cnbc,https://www.cnbcindonesia.com/news/20221017054947-4-380134/prancis-panas-warga-demo-besar-besaran-teriak-inflasi,Prancis Panas! Warga Demo Besar-besaran 'Teriak' Inflasi,16-20-2022 00:00:00,industri
3741,kompas,http://www.kompas.com/properti/read/2022/08/05/060000421/optimistis-naik-kelas-central-group-kolaborasi-dengan-empat-pihak,"Optimistis Naik Kelas, Central Group Kolaborasi dengan Empat Pihak","05/08/2022, 06:00 WIB",properti
3742,detik,https://news.detik.com/detiktv/d-6020418/rusia-tuding-ukraina-lakukan-sabotase-penyiksaan-tahanan-militer,Rusia Tuding Ukraina Lakukan Sabotase-Penyiksaan Tahanan Militer,07 Apr 2022 07:04 WIB,perang
3743,cnbc,https://www.cnbcindonesia.com/news/20221016155035-4-380085/tips-robert-kiyosaki-agar-orang-miskin-jadi-kaya-ada-risiko,"Tips Robert Kiyosaki Agar Orang Miskin Jadi Kaya, Ada Risiko!",16-20-2022 00:00:00,teknologi
3744,cnbc,https://www.cnbcindonesia.com/news/20221012200926-4-379275/jangan-kaget-ramai-ramai-warga-rusia-pindah-jadi-wn-israel,"Jangan Kaget, Ramai-ramai Warga Rusia Pindah Jadi WN Israel",18-20-2022 00:00:00,perang
3745,kompas,http://www.kompas.com/edu/read/2022/06/28/105106371/tim-kkn-itk-dampingi-warga-budidaya-sayuran-hidroponik,Tim KKN ITK Dampingi Warga Budidaya Sayuran Hidroponik,"28/06/2022, 10:51 WIB",teknologi
3746,cnbc,https://www.cnbcindonesia.com/lifestyle/20221015144009-33-379991/dulu-tukang-cuci-piring-kini-punya-harta-rp-164-triliun,"Dulu Tukang Cuci Piring, Kini Punya Harta Rp 164 Triliun",15-20-2022 00:00:00,industri
3747,cnn,https://www.cnnindonesia.com/ekonomi/20200729150933-92-530271/pengusaha-sebut-mafia-hambat-pengadaan-tanah-kawasan-industri,Pengusaha Sebut Mafia Hambat Pengadaan Tanah Kawasan Industri,2022-10-20 12:35:30,industri
3748,cnn,https://www.cnnindonesia.com/ekonomi/20190904200543-92-427606/bangun-ibu-kota-baru-pengembang-ajukan-tiga-syarat-ke-jokowi,"Bangun Ibu Kota Baru, Pengembang Ajukan Tiga Syarat ke Jokowi",2022-10-20 12:33:44,properti
